,scheme_code,scheme_name,nav_start,date_start,nav_end,date_end,nav_growth_abs,nav_growth_pct
6902,111938,INF754K01061,83.86,2025-05-20,81.42,2026-05-19,-2.44,-2.91
6903,147619,,19.4483,2025-05-20,18.8815,2026-05-19,-0.5668,-2.91
6904,133682,INF194KA1XY0,12.729,2025-05-20,12.357,2026-05-19,-0.372,-2.92
6905,150232,INF251K01ET1,10.6175,2025-05-20,10.3072,2026-05-19,-0.3103,-2.92
6906,151135,INF917K01QS3,10.5059,2025-05-20,10.1994,2026-05-19,-0.3065,-2.92
6907,152352,,13.4789,2025-05-20,13.0857,2026-05-19,-0.3932,-2.92
6908,152630,INF846K014W0,11.1498,2025-05-20,10.824,2026-05-19,-0.3258,-2.92
6909,152632,,11.1497,2025-05-20,10.8243,2026-05-19,-0.3254,-2.92
6910,100496,,705.274,2025-05-20,684.6048,2026-05-19,-20.6692,-2.93
6911,151212,,12.5937,2025-05-20,12.2248,2026-05-19,-0.3689,-2.93
6912,151213,INF200KA15T6,12.5939,2025-05-20,12.2251,2026-05-19,-0.3688,-2.93
6913,149323,INF00XX01BT8,14.6536,2025-05-20,14.2235,2026-05-19,-0.4301,-2.94
6914,101706,INF109K01621,34.18,2025-05-20,33.17,2026-05-19,-1.01,-2.95
6915,148507,,22.3163,2025-05-20,21.6578,2026-05-19,-0.6585,-2.95
6916,149157,,14.5952,2025-05-20,14.164,2026-05-19,-0.4312,-2.95
6917,149159,INF109KC1R63,14.5951,2025-05-20,14.164,2026-05-19,-0.4311,-2.95
6918,108593,INF194K01482,19.116,2025-05-20,18.55,2026-05-19,-0.566,-2.96
6919,149805,,14.0244,2025-05-20,13.6092,2026-05-19,-0.4152,-2.96
6920,109723,INF204K01BW0,10.7982,2025-05-20,10.4775,2026-05-19,-0.3207,-2.97
6921,151919,,13.14,2025-05-20,12.75,2026-05-19,-0.39,-2.97
6922,151920,,13.14,2025-05-20,12.75,2026-05-19,-0.39,-2.97
6923,118269,,71.43,2025-05-20,69.3,2026-05-19,-2.13,-2.98
6924,146455,INF205KA1056,16.7571,2025-05-20,16.2575,2026-05-19,-0.4996,-2.98
6925,146456,,16.7586,2025-05-20,16.2585,2026-05-19,-0.5001,-2.98
6926,148353,,18.9561,2025-05-20,18.3919,2026-05-19,-0.5642,-2.98
6927,151823,INF760K01KS0,13.75,2025-05-20,13.34,2026-05-19,-0.41,-2.98
6928,118811,INF204K01C80,12.4937,2025-05-20,12.12,2026-05-19,-0.3737,-2.99
6929,151106,INF917K01HI3,11.4382,2025-05-20,11.0961,2026-05-19,-0.3421,-2.99
6930,108272,INF209KA11Z3,150.7652,2025-05-20,146.2374,2026-05-19,-4.5278,-3.0
6931,135501,INF174K01Z06,12.3481,2025-05-20,11.978,2026-05-19,-0.3701,-3.0
6932,152792,,10.6423,2025-05-20,10.3233,2026-05-19,-0.319,-3.0
6933,140288,INF843K01FE4,19.1889,2025-05-20,18.6107,2026-05-19,-0.5782,-3.01
6934,119503,,11.3653,2025-05-20,11.0223,2026-05-19,-0.343,-3.02
6935,139781,,32.6218,2025-05-20,31.6377,2026-05-19,-0.9841,-3.02
6936,147929,,20.88,2025-05-20,20.25,2026-05-19,-0.63,-3.02
6937,153087,,9.5674,2025-05-20,9.2785,2026-05-19,-0.2889,-3.02
6938,100858,INF204K01EM5,12.3306,2025-05-20,11.9567,2026-05-19,-0.3739,-3.03
6939,118681,INF204K01YS0,13.8095,2025-05-20,13.3905,2026-05-19,-0.419,-3.03
6940,151112,INF917K01HB8,63.5353,2025-05-20,61.609,2026-05-19,-1.9263,-3.03
6941,100550,,266.5856,2025-05-20,258.4764,2026-05-19,-8.1092,-3.04
6942,112901,,53.745,2025-05-20,52.11,2026-05-19,-1.635,-3.04
6943,118573,INF090I01FV0,15.1004,2025-05-20,14.642,2026-05-19,-0.4584,-3.04
6944,151124,INF917K01TV1,16.8369,2025-05-20,16.3256,2026-05-19,-0.5113,-3.04
6945,101295,INF200K01206,73.5279,2025-05-20,71.2821,2026-05-19,-2.2458,-3.05
6946,104523,,235.1051,2025-05-20,227.9241,2026-05-19,-7.181,-3.05
6947,105667,INF740K01GL5,1075.0734,2025-05-20,1042.2979,2026-05-19,-32.7755,-3.05
6948,112635,INF789F01PZ3,1144.7232,2025-05-20,1109.8615,2026-05-19,-34.8617,-3.05
6949,120597,INF109K010O7,53.73,2025-05-20,52.09,2026-05-19,-1.64,-3.05
6950,140297,,24.9593,2025-05-20,24.1977,2026-05-19,-0.7616,-3.05
6951,140301,INF843K01HF7,24.9761,2025-05-20,24.2137,2026-05-19,-0.7624,-3.05
6952,140310,INF843K01HK7,24.9707,2025-05-20,24.2084,2026-05-19,-0.7623,-3.05
6953,149261,,14.5095,2025-05-20,14.0667,2026-05-19,-0.4428,-3.05
6954,153392,INF194KB1JQ4,10.3934,2025-05-20,10.0762,2026-05-19,-0.3172,-3.05
6955,114930,INF769K01143,25.011,2025-05-20,24.246,2026-05-19,-0.765,-3.06
6956,114931,,89.273,2025-05-20,86.542,2026-05-19,-2.731,-3.06
6957,120687,INF109K01W17,77.4,2025-05-20,75.03,2026-05-19,-2.37,-3.06
6958,143704,,18.6141,2025-05-20,18.0449,2026-05-19,-0.5692,-3.06
6959,143705,INF204KB1YU3,11.818,2025-05-20,11.4566,2026-05-19,-0.3614,-3.06
6960,143707,INF204KB1YS7,18.6142,2025-05-20,18.0451,2026-05-19,-0.5691,-3.06
6961,100385,INF204K01CS6,12.8287,2025-05-20,12.4347,2026-05-19,-0.394,-3.07
6962,130499,,46.977,2025-05-20,45.537,2026-05-19,-1.44,-3.07
6963,148691,,19.6359,2025-05-20,19.0338,2026-05-19,-0.6021,-3.07
6964,148698,,19.6353,2025-05-20,19.0333,2026-05-19,-0.602,-3.07
6965,100086,INF740K01AE3,10.8633,2025-05-20,10.5276,2026-05-19,-0.3357,-3.09
6966,119073,INF179K01WF5,14.4413,2025-05-20,13.9951,2026-05-19,-0.4462,-3.09
6967,119172,,429.2857,2025-05-20,416.005,2026-05-19,-13.2807,-3.09
6968,152577,,12.2332,2025-05-20,11.8555,2026-05-19,-0.3777,-3.09
6969,152578,INF277KA1BC2,12.2332,2025-05-20,11.8555,2026-05-19,-0.3777,-3.09
6970,152579,,12.2332,2025-05-20,11.8555,2026-05-19,-0.3777,-3.09
6971,100927,INF200K01875,22.0659,2025-05-20,21.3796,2026-05-19,-0.6863,-3.11
6972,119018,,1209.583,2025-05-20,1171.978,2026-05-19,-37.605,-3.11
6973,119310,INF582M01807,16.7449,2025-05-20,16.2248,2026-05-19,-0.5201,-3.11
6974,119311,,24.9986,2025-05-20,24.2222,2026-05-19,-0.7764,-3.11
6975,145694,INF769K01EM7,13.818,2025-05-20,13.388,2026-05-19,-0.43,-3.11
6976,151047,INF917K01UK2,13.747,2025-05-20,13.3197,2026-05-19,-0.4273,-3.11
6977,154278,,9.8518,2026-03-27,9.5455,2026-05-19,-0.3063,-3.11
6978,118801,INF204K01L48,46.3048,2025-05-20,44.8591,2026-05-19,-1.4457,-3.12
6979,154283,INF666M01OJ6,9.8518,2026-03-27,9.5447,2026-05-19,-0.3071,-3.12
6980,150490,,15.5999,2025-05-20,15.1112,2026-05-19,-0.4887,-3.13
6981,150491,,15.5999,2025-05-20,15.1112,2026-05-19,-0.4887,-3.13
6982,150998,INF917K01HO1,11.602,2025-05-20,11.2392,2026-05-19,-0.3628,-3.13
6983,153103,INF090I01XZ4,10.6245,2025-05-20,10.2923,2026-05-19,-0.3322,-3.13
6984,153554,,10.2025,2025-06-10,9.8834,2026-05-19,-0.3191,-3.13
6985,153556,INF200KB1803,10.2025,2025-06-10,9.8834,2026-05-19,-0.3191,-3.13
6986,116896,INF846K01BT4,10.6278,2025-05-20,10.294,2026-05-19,-0.3338,-3.14
6987,119502,,11.2599,2025-05-20,10.9069,2026-05-19,-0.353,-3.14
6988,140305,,24.463,2026-01-29,23.6949,2026-05-19,-0.7681,-3.14
6989,149051,INF846K017A9,1036.8359,2025-05-20,1004.2934,2026-05-19,-32.5425,-3.14
6990,153860,,10.0106,2025-09-29,9.6959,2026-05-19,-0.3147,-3.14
6991,153862,INF179KC1JW0,10.0106,2025-09-29,9.6959,2026-05-19,-0.3147,-3.14
6992,109522,,96.5281,2025-05-20,93.4849,2026-05-19,-3.0432,-3.15
6993,109523,INF192K01627,74.3823,2025-05-20,72.0373,2026-05-19,-2.345,-3.15
6994,134556,INF204KA1V03,11.1743,2025-05-20,10.8223,2026-05-19,-0.352,-3.15
6995,102534,INF789F01885,45.0939,2025-05-20,43.6674,2026-05-19,-1.4265,-3.16
6996,118684,INF204K01YQ4,14.2828,2025-05-20,13.8311,2026-05-19,-0.4517,-3.16
6997,140465,,10.8702,2025-05-20,10.5269,2026-05-19,-0.3433,-3.16
6998,120412,INF205K01MR4,136.57,2025-05-20,132.24,2026-05-19,-4.33,-3.17
6999,120413,,150.91,2025-05-20,146.13,2026-05-19,-4.78,-3.17
7000,146939,INF209KB1J30,12.4399,2025-05-20,12.045,2026-05-19,-0.3949,-3.17
7001,113037,INF955L01146,10.4346,2025-05-20,10.1024,2026-05-19,-0.3322,-3.18
7002,119072,INF179K01WD0,14.0401,2025-05-20,13.5932,2026-05-19,-0.4469,-3.18
7003,119250,,511.794,2025-05-20,495.511,2026-05-19,-16.283,-3.18
7004,134551,INF204KA1U04,11.1089,2025-05-20,10.7548,2026-05-19,-0.3541,-3.19
7005,154284,,9.8513,2026-03-27,9.5372,2026-05-19,-0.3141,-3.19
7006,154285,INF666M01OM0,9.8513,2026-03-27,9.5372,2026-05-19,-0.3141,-3.19
7007,133865,,22.8742,2025-05-20,22.1423,2026-05-19,-0.7319,-3.2
7008,120322,INF109K010K5,117.87,2025-05-20,114.09,2026-05-19,-3.78,-3.21
7009,153101,INF090I01XW1,10.5989,2025-05-20,10.259,2026-05-19,-0.3399,-3.21
7010,141923,,21.928,2025-05-20,21.221,2026-05-19,-0.707,-3.22
7011,100384,INF204K01CQ0,13.5363,2025-05-20,13.0997,2026-05-19,-0.4366,-3.23
7012,100531,INF090I01DO0,12.8281,2025-05-20,12.4134,2026-05-19,-0.4147,-3.23
7013,115512,,28.4399,2025-05-20,27.5212,2026-05-19,-0.9187,-3.23
7014,141922,INF179KC1AZ2,15.72,2025-05-20,15.213,2026-05-19,-0.507,-3.23
7015,152617,,9.8175,2025-05-20,9.4992,2026-05-19,-0.3183,-3.24
7016,152618,INF754K01SQ0,9.8175,2025-05-20,9.4992,2026-05-19,-0.3183,-3.24
7017,106172,INF205K01RQ5,1187.6577,2025-05-20,1149.0903,2026-05-19,-38.5674,-3.25
7018,112173,INF205K01346,41.25,2025-05-20,39.91,2026-05-19,-1.34,-3.25
7019,112351,,269.2355,2025-05-20,260.4754,2026-05-19,-8.7601,-3.25
7020,118992,INF740K01NR8,14.541,2025-05-20,14.069,2026-05-19,-0.472,-3.25
7021,135320,,269.031,2025-05-20,260.2904,2026-05-19,-8.7406,-3.25
7022,113069,,254.0969,2025-05-20,245.8109,2026-05-19,-8.286,-3.26
7023,117312,,53.01,2025-05-20,51.28,2026-05-19,-1.73,-3.26
7024,121366,,275.0421,2025-05-20,266.0867,2026-05-19,-8.9554,-3.26
7025,140084,,276.476,2025-05-20,267.454,2026-05-19,-9.022,-3.26
7026,151804,,14.001,2025-05-20,13.545,2026-05-19,-0.456,-3.26
7027,151805,INF179KC1GQ8,14.001,2025-05-20,13.545,2026-05-19,-0.456,-3.26
7028,153544,,10.053,2025-06-10,9.725,2026-05-19,-0.328,-3.26
7029,117313,INF044D01BK0,47.45,2025-05-20,45.9,2026-05-19,-1.55,-3.27
7030,119543,INF209K01UM0,432.32,2025-05-20,418.2,2026-05-19,-14.12,-3.27
7031,147828,,19.26,2025-05-20,18.63,2026-05-19,-0.63,-3.27
7032,147829,,19.26,2025-05-20,18.63,2026-05-19,-0.63,-3.27
7033,149392,,255.6823,2025-05-20,247.3216,2026-05-19,-8.3607,-3.27
7034,153545,INF109K1A237,10.053,2025-06-10,9.7246,2026-05-19,-0.3284,-3.27
7035,135106,,261.33,2025-05-20,252.769,2026-05-19,-8.561,-3.28
7036,135853,,273.5476,2025-05-20,264.5793,2026-05-19,-8.9683,-3.28
7037,141545,,268.6821,2025-05-20,259.8661,2026-05-19,-8.816,-3.28
7038,145633,,264.0174,2025-05-20,255.3615,2026-05-19,-8.6559,-3.28
7039,152356,,249.8304,2025-05-20,241.6304,2026-05-19,-8.2,-3.28
7040,153189,,10.336,2025-05-20,9.997,2026-05-19,-0.339,-3.28
7041,124832,,10.7096,2025-05-20,10.3569,2026-05-19,-0.3527,-3.29
7042,145801,,264.3309,2025-05-20,255.5702,2026-05-19,-8.7607,-3.31
7043,150993,INF917K01AG2,11.1956,2025-05-20,10.8251,2026-05-19,-0.3705,-3.31
7044,115284,,2785.0562,2025-05-20,2692.671,2026-05-19,-92.3852,-3.32
7045,118273,,123.03,2025-05-20,118.94,2026-05-19,-4.09,-3.32
7046,135607,,272.4355,2025-05-20,263.3999,2026-05-19,-9.0356,-3.32
7047,140308,INF843K01GY0,16.781,2025-05-20,16.2237,2026-05-19,-0.5573,-3.32
7048,153212,,10.0388,2025-05-20,9.7053,2026-05-19,-0.3335,-3.32
7049,139839,,268.3898,2025-05-20,259.4453,2026-05-19,-8.9445,-3.33
7050,149250,,14.394,2025-05-20,13.9142,2026-05-19,-0.4798,-3.33
7051,149251,INF754K01ND9,14.1948,2025-05-20,13.7217,2026-05-19,-0.4731,-3.33
7052,116895,INF846K01BS6,10.4061,2025-05-20,10.0584,2026-05-19,-0.3477,-3.34
7053,118740,INF204K01H77,35.7105,2025-05-20,34.5182,2026-05-19,-1.1923,-3.34
7054,118741,,44.8313,2025-05-20,43.3347,2026-05-19,-1.4966,-3.34
7055,118742,,44.8313,2025-05-20,43.3347,2026-05-19,-1.4966,-3.34
7056,118743,INF204K01H28,35.7701,2025-05-20,34.5758,2026-05-19,-1.1943,-3.34
7057,118745,INF204K01H51,35.7186,2025-05-20,34.526,2026-05-19,-1.1926,-3.34
7058,147823,,18.26,2025-05-20,17.65,2026-05-19,-0.61,-3.34
7059,147824,,18.26,2025-05-20,17.65,2026-05-19,-0.61,-3.34
7060,149039,,16.0338,2025-05-20,15.4977,2026-05-19,-0.5361,-3.34
7061,152384,INF663L01Y38,11.68,2025-05-20,11.29,2026-05-19,-0.39,-3.34
7062,100064,,1292.48,2025-05-20,1249.13,2026-05-18,-43.35,-3.35
7063,149373,,14.7732,2025-05-20,14.2776,2026-05-19,-0.4956,-3.35
7064,150390,,14.4909,2025-05-20,14.0057,2026-05-18,-0.4852,-3.35
7065,100063,INF209K01CL0,223.23,2025-05-20,215.74,2026-05-18,-7.49,-3.36
7066,143702,,18.2136,2025-05-20,17.6017,2026-05-19,-0.6119,-3.36
7067,143706,INF204KB1ZD6,18.2124,2025-05-20,17.6006,2026-05-19,-0.6118,-3.36
7068,143712,INF204KB1ZF1,11.8044,2025-05-20,11.4079,2026-05-19,-0.3965,-3.36
7069,147794,,21.1981,2025-05-20,20.4856,2026-05-19,-0.7125,-3.36
7070,148976,INF174KA1HC3,16.137,2025-05-20,15.594,2026-05-19,-0.543,-3.36
7071,149450,,10.72,2025-05-20,10.36,2026-05-19,-0.36,-3.36
7072,151013,,67.1511,2025-05-20,64.895,2026-05-19,-2.2561,-3.36
7073,151132,INF917K01XP5,48.6592,2025-05-20,47.0245,2026-05-19,-1.6347,-3.36
7074,151165,,13.8221,2025-05-20,13.3576,2026-05-19,-0.4645,-3.36
7075,151166,,13.8221,2025-05-20,13.3576,2026-05-19,-0.4645,-3.36
7076,146944,INF209KB1K29,12.3525,2025-05-20,11.9368,2026-05-19,-0.4157,-3.37
7077,148978,,16.141,2025-05-20,15.597,2026-05-19,-0.544,-3.37
7078,154307,,10.0596,2026-04-16,9.7204,2026-05-19,-0.3392,-3.37
7079,118271,INF760K01EY1,132.09,2025-05-20,127.63,2026-05-19,-4.46,-3.38
7080,118482,,54.4032,2025-05-20,52.565,2026-05-19,-1.8382,-3.38
7081,118483,INF194K014A4,49.4465,2025-05-20,47.7758,2026-05-19,-1.6707,-3.38
7082,146376,,23.9901,2025-05-20,23.1794,2026-05-19,-0.8107,-3.38
7083,146377,INF740KA1MO3,20.5274,2025-05-20,19.8337,2026-05-19,-0.6937,-3.38
7084,116555,,23.677,2025-05-20,22.8739,2026-05-19,-0.8031,-3.39
7085,116556,INF582M01344,15.7854,2025-05-20,15.2501,2026-05-19,-0.5353,-3.39
7086,120465,,68.13,2025-05-20,65.82,2026-05-19,-2.31,-3.39
7087,138375,INF223J01QB4,15.8465,2025-05-20,15.3089,2026-05-19,-0.5376,-3.39
7088,151069,INF917K01IR2,11.5874,2025-05-20,11.1948,2026-05-19,-0.3926,-3.39
7089,153844,,10.0128,2025-09-25,9.6735,2026-05-19,-0.3393,-3.39
7090,153846,,10.0128,2025-09-25,9.6735,2026-05-19,-0.3393,-3.39
7091,101853,,213.8493,2025-05-20,206.5717,2026-05-19,-7.2776,-3.4
7092,151156,INF917K01D04,28.7812,2025-05-20,27.8027,2026-05-19,-0.9785,-3.4
7093,151157,,28.7813,2025-05-20,27.8028,2026-05-19,-0.9785,-3.4
7094,154145,,10.162,2026-02-12,9.817,2026-05-19,-0.345,-3.4
7095,154146,INF174KA1YR6,10.162,2026-02-12,9.817,2026-05-19,-0.345,-3.4
7096,103174,,515.11,2025-05-20,497.55,2026-05-19,-17.56,-3.41
7097,118581,,207.9506,2025-05-20,200.8646,2026-05-19,-7.086,-3.41
7098,120449,INF846K01DH5,10.3027,2025-05-20,9.9513,2026-05-19,-0.3514,-3.41
7099,138369,INF223J01FD3,12.7411,2025-05-20,12.3072,2026-05-19,-0.4339,-3.41
7100,119648,,253.8617,2025-05-20,245.1853,2026-05-19,-8.6764,-3.42
7101,120282,,66.8002,2025-05-20,64.5141,2026-05-19,-2.2861,-3.42
7102,120716,,171.0593,2025-05-20,165.2113,2026-05-19,-5.848,-3.42
7103,120717,INF789F01WZ9,86.1821,2025-05-20,83.2358,2026-05-19,-2.9463,-3.42
7104,152972,,10.1441,2025-05-20,9.7975,2026-05-19,-0.3466,-3.42
7105,152973,INF769K01MM0,10.1443,2025-05-20,9.7977,2026-05-19,-0.3466,-3.42
7106,116470,INF846K01CL9,10.2989,2025-05-20,9.9459,2026-05-19,-0.353,-3.43
7107,100386,INF204K01CU2,13.1783,2025-05-20,12.7248,2026-05-19,-0.4535,-3.44
7108,118680,INF204K01YU6,14.4614,2025-05-20,13.9633,2026-05-19,-0.4981,-3.44
7109,120283,INF767K01FA3,19.2475,2025-05-20,18.5849,2026-05-19,-0.6626,-3.44
7110,120620,,257.2274,2025-05-20,248.3851,2026-05-19,-8.8423,-3.44
7111,135391,INF109KB1NM9,34.5914,2025-05-20,33.4023,2026-05-19,-1.1891,-3.44
7112,141862,,19.11,2025-05-20,18.45,2026-05-19,-0.66,-3.45
7113,151471,,14.7933,2025-05-20,14.2836,2026-05-19,-0.5097,-3.45
7114,151473,,14.8002,2025-05-20,14.2901,2026-05-19,-0.5101,-3.45
7115,154082,,9.9814,2026-02-19,9.6371,2026-05-19,-0.3443,-3.45
7116,119063,,237.979,2025-05-20,229.7357,2026-05-19,-8.2433,-3.46
7117,150389,,14.4423,2025-05-20,13.9421,2026-05-18,-0.5002,-3.46
7118,135652,,28.2838,2025-05-20,27.3012,2026-04-10,-0.9826,-3.47
7119,135655,,28.2865,2025-05-20,27.3039,2026-04-10,-0.9826,-3.47
7120,154147,INF174KA1YU0,10.161,2026-02-12,9.808,2026-05-19,-0.353,-3.47
7121,154148,,10.161,2026-02-12,9.808,2026-05-19,-0.353,-3.47
7122,100494,INF090I01CT1,11.0129,2025-05-20,10.6293,2026-05-19,-0.3836,-3.48
7123,124833,,12.0309,2025-05-20,11.6128,2026-05-19,-0.4181,-3.48
7124,119605,,88.6656,2025-05-20,85.5676,2026-05-19,-3.098,-3.49
7125,119826,INF200K01TD0,116.8598,2025-05-20,112.7813,2026-05-19,-4.0785,-3.49
7126,119827,,227.5148,2025-05-20,219.5743,2026-05-19,-7.9405,-3.49
7127,100820,INF789F01539,38.508,2025-05-20,37.1597,2026-05-19,-1.3483,-3.5
7128,100821,,201.5696,2025-05-20,194.5119,2026-05-19,-7.0577,-3.5
7129,120724,,91.7568,2025-05-20,88.5436,2026-05-19,-3.2132,-3.5
7130,120725,,91.9153,2025-05-20,88.6966,2026-05-19,-3.2187,-3.5
7131,131304,INF740K011J0,10.8923,2025-05-20,10.5107,2026-05-19,-0.3816,-3.5
7132,141810,,19.12,2025-05-20,18.45,2026-05-19,-0.67,-3.5
7133,119288,,165.5177,2025-05-20,159.7021,2026-05-19,-5.8156,-3.51
7134,131298,INF740K014I6,10.6875,2025-05-20,10.3125,2026-05-19,-0.375,-3.51
7135,132918,,13.3522,2025-05-20,12.8835,2026-05-19,-0.4687,-3.51
7136,119066,,321.882,2025-05-20,310.553,2026-05-19,-11.329,-3.52
7137,131665,INF084M01AD4,26.7,2025-05-20,25.76,2026-05-19,-0.94,-3.52
7138,134501,INF789FB1KG1,10.7524,2025-05-20,10.374,2026-05-19,-0.3784,-3.52
7139,147542,,24.2902,2025-05-20,23.4358,2026-05-19,-0.8544,-3.52
7140,153192,,9.233,2025-05-20,8.908,2026-05-19,-0.325,-3.52
7141,100822,,168.7041,2025-05-20,162.7568,2026-05-19,-5.9473,-3.53
7142,100823,INF789F01JM4,84.9929,2025-05-20,81.9967,2026-05-19,-2.9962,-3.53
7143,151158,,28.3021,2025-05-20,27.3025,2026-05-19,-0.9996,-3.53
7144,151159,INF917K01D46,28.3021,2025-05-20,27.3024,2026-05-19,-0.9997,-3.53
7145,152962,,10.276,2025-05-20,9.913,2026-05-19,-0.363,-3.53
7146,153193,INF769K01NQ9,9.233,2025-05-20,8.907,2026-05-19,-0.326,-3.53
7147,101875,INF179K01939,13.8399,2025-05-20,13.3504,2026-05-19,-0.4895,-3.54
7148,149040,,15.9085,2025-05-20,15.345,2026-05-19,-0.5635,-3.54
7149,149053,INF846K015B1,1040.3471,2025-05-20,1003.5675,2026-05-19,-36.7796,-3.54
7150,149304,INF194KB1CN6,16.461,2025-05-20,15.879,2026-05-19,-0.582,-3.54
7151,150997,INF917K01HQ6,20.3035,2025-05-20,19.5842,2026-05-19,-0.7193,-3.54
7152,152329,,11.4949,2025-05-20,11.0878,2026-05-19,-0.4071,-3.54
7153,152330,INF251K01TA9,11.4949,2025-05-20,11.0878,2026-05-19,-0.4071,-3.54
7154,109445,,130.81,2025-05-20,126.16,2026-05-19,-4.65,-3.55
7155,118993,INF740K01NS6,14.4206,2025-05-20,13.9087,2026-05-19,-0.5119,-3.55
7156,131302,INF740K015J1,11.1435,2025-05-20,10.7476,2026-05-19,-0.3959,-3.55
7157,151064,INF917K01CK0,10.726,2025-05-20,10.3448,2026-05-19,-0.3812,-3.55
7158,100081,,355.545,2025-05-20,342.86,2026-05-19,-12.685,-3.57
7159,119241,INF740K01OM7,92.382,2025-05-20,89.087,2026-05-19,-3.295,-3.57
7160,120416,,143.82,2025-05-20,138.68,2026-05-19,-5.14,-3.57
7161,131300,INF740K018I7,11.1987,2025-05-20,10.7984,2026-05-19,-0.4003,-3.57
7162,153191,,11.2373,2025-05-20,10.8366,2026-05-19,-0.4007,-3.57
7163,120417,INF205K01NS0,31.27,2025-05-20,30.15,2026-05-19,-1.12,-3.58
7164,146379,,23.6972,2025-05-20,22.8496,2026-05-19,-0.8476,-3.58
7165,151523,,12.4448,2025-05-20,11.9997,2026-05-19,-0.4451,-3.58
7166,151524,INF789F1AYD1,12.4448,2025-05-20,11.9997,2026-05-19,-0.4451,-3.58
7167,151525,INF789F1AYH2,11.4736,2025-05-20,11.0631,2026-05-19,-0.4105,-3.58
7168,151526,INF789F1AYJ8,12.2873,2025-05-20,11.8477,2026-05-19,-0.4396,-3.58
7169,151530,INF789F1AYF6,12.4449,2025-05-20,11.9997,2026-05-19,-0.4452,-3.58
7170,100602,INF903J01FU4,13.5536,2025-05-20,13.0676,2026-05-19,-0.486,-3.59
7171,111521,INF209K01DG8,10.9259,2025-05-20,10.5341,2026-05-19,-0.3918,-3.59
7172,140284,INF843K01FM7,18.3543,2025-05-20,17.6939,2026-05-19,-0.6604,-3.6
7173,151164,,13.7396,2025-05-20,13.2448,2026-05-19,-0.4948,-3.6
7174,151167,,13.7396,2025-05-20,13.2448,2026-05-19,-0.4948,-3.6
7175,101349,,246.9551,2025-05-20,238.0357,2026-05-19,-8.9194,-3.61
7176,118866,INF044D01AA3,197.56,2025-05-20,190.42,2026-05-19,-7.14,-3.61
7177,118867,INF044D01CI2,91.05,2025-05-20,87.76,2026-05-19,-3.29,-3.61
7178,120500,INF205K01RB7,1255.9205,2025-05-20,1210.6176,2026-05-19,-45.3029,-3.61
7179,135390,INF109KB1NO5,32.9002,2025-05-20,31.7119,2026-05-19,-1.1883,-3.61
7180,135601,,39.06,2025-05-20,37.65,2026-05-19,-1.41,-3.61
7181,149090,,15.165,2025-05-20,14.6175,2026-05-19,-0.5475,-3.61
7182,149092,,15.165,2025-05-20,14.6175,2026-05-19,-0.5475,-3.61
7183,101525,,232.8502,2025-05-20,224.4316,2026-05-19,-8.4186,-3.62
7184,148979,INF174KA1GZ6,15.939,2025-05-20,15.362,2026-05-19,-0.577,-3.62
7185,153105,,10.5726,2025-05-20,10.1904,2026-05-19,-0.3822,-3.62
7186,153531,,10.0612,2025-05-28,9.6968,2026-05-19,-0.3644,-3.62
7187,148974,,15.94,2025-05-20,15.362,2026-05-19,-0.578,-3.63
7188,150207,INF251K01HT4,13.5207,2025-05-20,13.0304,2026-05-19,-0.4903,-3.63
7189,100034,INF209K01CE5,134.85,2025-05-20,129.91,2026-05-19,-4.94,-3.66
7190,118286,INF760K01EK0,77.83,2025-05-20,74.98,2026-05-19,-2.85,-3.66
7191,138332,INF223J01OS3,13.3312,2025-05-20,12.8432,2026-05-19,-0.488,-3.66
7192,149371,,14.6294,2025-05-20,14.0941,2026-05-19,-0.5353,-3.66
7193,153106,INF769K01NF2,10.571,2025-05-20,10.184,2026-05-19,-0.387,-3.66
7194,113296,,41.6516,2025-05-20,40.1243,2026-05-19,-1.5273,-3.67
7195,113297,,41.6516,2025-05-20,40.1243,2026-05-19,-1.5273,-3.67
7196,113298,INF204K01IJ2,32.8474,2025-05-20,31.643,2026-05-19,-1.2044,-3.67
7197,113299,INF204K01IK0,32.8482,2025-05-20,31.6443,2026-05-19,-1.2039,-3.67
7198,113300,INF204K01IL8,32.7394,2025-05-20,31.5393,2026-05-19,-1.2001,-3.67
7199,133571,,20.4269,2025-05-20,19.6769,2026-05-19,-0.75,-3.67
7200,133572,,20.4241,2025-05-20,19.6742,2026-05-19,-0.7499,-3.67
7201,133628,,20.4241,2025-05-20,19.6742,2026-05-19,-0.7499,-3.67
7202,151313,,12.5928,2025-05-20,12.1308,2026-05-19,-0.462,-3.67
7203,150266,,33.8548,2025-05-20,32.6081,2026-05-19,-1.2467,-3.68
7204,101314,,248.5196,2025-05-20,239.3392,2026-05-19,-9.1804,-3.69
7205,102000,,1119.52,2025-05-20,1078.237,2026-05-19,-41.283,-3.69
7206,102272,,216.9753,2025-05-20,208.9613,2026-05-19,-8.014,-3.69
7207,102273,INF200K01552,111.3202,2025-05-20,107.2094,2026-05-19,-4.1108,-3.69
7208,152574,,12.1424,2025-05-20,11.6943,2026-05-19,-0.4481,-3.69
7209,152575,,12.1424,2025-05-20,11.6943,2026-05-19,-0.4481,-3.69
7210,152576,INF277KA1AZ5,12.1424,2025-05-20,11.6943,2026-05-19,-0.4481,-3.69
7211,102766,INF209K01DH6,11.0103,2025-05-20,10.6025,2026-05-19,-0.4078,-3.7
